date,FU386000105.Q,FU385090005.Q,FU385050005.Q,FU155111003.Q,FU385012005.Q,FU385013005.Q,FU145020005.Q,FU385420005.Q,FU385000005.Q,FU384090005.Q,FU313011005.Q,FU383091005.Q,FU383020005.Q,FU383030005.Q,FU383034005.Q,FU382051005.Q,FU384022005.Q,FU383069105.Q,FU383061105.Q,FU383061705.Q,FU383062005.Q,FU383063005.Q,FU384023005.Q,FU383069005.Q,FU383065005.Q,FU383066005.Q,FU383064105.Q,FU383064205.Q,FU383070005.Q,FU153040005.Q,FU153050005.Q,FU383078005.Q,FU152090205.Q,FU103092005.Q,FU383090005.Q,FU384190005.Q,FU313111303.Q,FU713014003.Q,FU313112003.Q,FU384122005.Q,FU103169100.Q,FU313161105.Q,FU313161705.Q,FU383162005.Q,FU103163003.Q,FU384123005.Q,FU383168005.Q,FU383169005.Q,FU383165005.Q,FU153166000.Q,FU103164103.Q,FU383170005.Q,FU313140003.Q,FU143178005.Q,FU112090205.Q,FU143192005.Q,FU383190005.Q,FU387005005.Q
1993:Q1,384277.00,451295.00,438225.00,123535.00,68629.00,237065.00,8985.00,11.00,13070.00,208546.00,675.00,-2457.00,-39784.00,-30921.00,10649.00,1624.00,23428.00,2554.00,15781.00,-19594.00,-5470.00,30157.00,-2579.00,14180.00,-9795.00,-6964.00,-57316.00,50885.00,43563.00,7878.00,109390.00,11707.00,15948.00,17016.00,48840.00,195476.00,0.00,0.00,72.00,135203.00,6083.00,51085.00,790.00,19387.00,57858.00,-27448.00,-10290.00,-492.00,841.00,-17507.00,2050.00,-6492.00,3.00,5931.00,15018.00,5645.00,65494.00,-67018.00
1993:Q2,393766.00,456316.00,452870.00,128213.00,70742.00,247876.00,6026.00,13.00,3446.00,238461.00,-473.00,85.00,69263.00,-23814.00,-11248.00,-2490.00,13979.00,6343.00,15235.00,-31003.00,-4213.00,27617.00,-971.00,10707.00,-12880.00,1202.00,-12422.00,48287.00,31213.00,9125.00,95212.00,-21321.00,7710.00,14591.00,21736.00,235016.00,0.00,0.00,90.00,155515.00,10125.00,69596.00,1020.00,28290.00,46484.00,51250.00,4895.00,-7368.00,42323.00,11400.00,5800.00,6871.00,640.00,-3787.00,8053.00,5659.00,4925.00,-62550.00
1993:Q3,395925.00,448165.00,458480.00,130271.00,72736.00,253812.00,1650.00,12.00,-10315.00,216751.00,349.00,956.00,15035.00,-19334.00,-11702.00,560.00,28535.00,1237.00,-14159.00,15608.00,-5231.00,31080.00,-10556.00,-3989.00,-8622.00,2055.00,-184.00,52321.00,26756.00,9311.00,90409.00,321.00,10404.00,14911.00,8658.00,227066.00,0.00,0.00,106.00,121165.00,-793.00,56835.00,4058.00,16988.00,44077.00,69757.00,-22.00,1684.00,44089.00,24006.00,8075.00,15228.00,69.00,2623.00,9756.00,-2262.00,2549.00,-52241.00
1993:Q4,428368.00,440680.00,470775.00,134287.00,76125.00,256200.00,4153.00,11.00,-30095.00,262402.00,436.00,-953.00,53111.00,-30768.00,8449.00,8451.00,42745.00,8336.00,42596.00,-22148.00,-23075.00,37036.00,-1771.00,-4673.00,-8072.00,10974.00,-24549.00,48191.00,-44722.00,9563.00,76555.00,3501.00,11601.00,11395.00,91168.00,292497.00,0.00,0.00,178.00,141007.00,-5403.00,107889.00,1931.00,1632.00,34958.00,80601.00,11353.00,-552.00,26299.00,43501.00,5375.00,46350.00,681.00,-1120.00,11941.00,11333.00,-3848.00,-12312.00
1994:Q1,425348.00,549313.00,474453.00,135883.00,78160.00,249062.00,11341.00,8.00,74860.00,238106.00,79.00,1187.00,-28661.00,3648.00,4015.00,-5249.00,103773.00,-1442.00,43452.00,53587.00,-12029.00,20205.00,-15564.00,-2025.00,-8012.00,-5527.00,-20332.00,23944.00,32480.00,6618.00,95885.00,11438.00,9694.00,28339.00,-13188.00,163247.00,0.00,0.00,164.00,91263.00,12056.00,43639.00,-326.00,-296.00,36190.00,47637.00,10141.00,19024.00,20766.00,-2293.00,-2400.00,-8438.00,6.00,4852.00,9707.00,7682.00,12773.00,-123965.00
1994:Q2,436836.00,503391.00,500766.00,138167.00,81025.00,261216.00,20353.00,6.00,2625.00,197228.00,-1840.00,1481.00,2899.00,-30584.00,-9844.00,-2699.00,85662.00,3960.00,21036.00,29804.00,8132.00,22731.00,-2249.00,-2896.00,-908.00,1555.00,-38967.00,10404.00,51848.00,6675.00,91137.00,-23132.00,16047.00,15575.00,24815.00,194603.00,0.00,0.00,159.00,36081.00,5795.00,15973.00,1179.00,-9126.00,22260.00,101754.00,17843.00,3790.00,45417.00,34704.00,-500.00,31455.00,679.00,-3708.00,16588.00,2946.00,9150.00,-66555.00
1994:Q3,439536.00,460888.00,509032.00,140610.00,81103.00,274008.00,13306.00,5.00,-48144.00,170890.00,1.00,-2932.00,-21123.00,21592.00,-6958.00,-7255.00,31098.00,3460.00,22020.00,18003.00,-22908.00,10523.00,1918.00,1006.00,-777.00,1689.00,-47663.00,12646.00,18851.00,16779.00,81595.00,3228.00,10294.00,18232.00,40587.00,219035.00,0.00,0.00,192.00,57278.00,3003.00,50652.00,724.00,-10996.00,13895.00,108780.00,19418.00,107.00,47883.00,41373.00,-12500.00,20524.00,98.00,1740.00,10318.00,20587.00,12018.00,-21352.00
1994:Q4,477718.00,507296.00,522761.00,145807.00,81980.00,276181.00,18786.00,7.00,-15465.00,301447.00,-943.00,4520.00,19977.00,-5020.00,36220.00,-231.00,97732.00,2537.00,25247.00,37355.00,-1095.00,33687.00,22825.00,9218.00,-4580.00,18187.00,-15266.00,-44090.00,-13290.00,5812.00,48755.00,3473.00,7980.00,16359.00,116635.00,316912.00,0.00,0.00,171.00,84930.00,555.00,83070.00,-1419.00,-15510.00,18234.00,147825.00,24140.00,22113.00,40358.00,61215.00,-29500.00,62235.00,485.00,-1874.00,8517.00,14892.00,29231.00,-29578.00
1995:Q1,463603.00,519221.00,519013.00,143193.00,81082.00,279436.00,15295.00,8.00,208.00,204924.00,3355.00,-337.00,-42443.00,40766.00,25498.00,-7331.00,-40345.00,1619.00,-19209.00,-6839.00,-33023.00,17107.00,-4899.00,5111.00,-3144.00,-6866.00,-4086.00,-1913.00,31100.00,11149.00,81683.00,19359.00,10909.00,19725.00,62733.00,204716.00,0.00,0.00,184.00,65273.00,10561.00,57298.00,-307.00,-14377.00,12098.00,85171.00,34910.00,14329.00,32555.00,3377.00,-10900.00,610.00,50.00,9230.00,10881.00,13686.00,30531.00,-55618.00
1995:Q2,461594.00,530372.00,522964.00,144498.00,78625.00,291521.00,8440.00,-119.00,7409.00,260217.00,1832.00,2741.00,45974.00,36586.00,43440.00,-3368.00,-37763.00,1841.00,-29308.00,3191.00,-12367.00,-1120.00,-3306.00,1635.00,-5036.00,95.00,-20899.00,4262.00,27024.00,13212.00,83580.00,-28161.00,4069.00,14806.00,76188.00,252809.00,0.00,0.00,170.00,67335.00,13088.00,35199.00,402.00,-7198.00,25844.00,131675.00,32126.00,8211.00,52759.00,38580.00,-13730.00,17658.00,431.00,-8448.00,4526.00,15190.00,38002.00,-68779.00
1995:Q3,480172.00,523743.00,532485.00,148100.00,82766.00,298787.00,2832.00,1.00,-8742.00,262452.00,1260.00,1044.00,-45744.00,37780.00,22544.00,-581.00,-18376.00,9855.00,-21879.00,-10484.00,-29084.00,33216.00,-4328.00,2094.00,-5151.00,-1271.00,-14442.00,17733.00,54620.00,7136.00,90313.00,3452.00,2814.00,21208.00,86017.00,271193.00,0.00,2150.00,197.00,18962.00,381.00,34511.00,102.00,-25739.00,9707.00,134244.00,16104.00,11780.00,59888.00,46472.00,-19100.00,41417.00,74.00,1611.00,2260.00,17081.00,72297.00,-43572.00
1995:Q4,520262.00,566611.00,535184.00,150336.00,83182.00,297170.00,4608.00,-112.00,31427.00,339138.00,-8.00,2856.00,13840.00,26796.00,36950.00,8587.00,-20527.00,7094.00,-8327.00,8650.00,-31292.00,3348.00,11678.00,7475.00,-4594.00,8797.00,9807.00,30291.00,-15009.00,8686.00,80941.00,-1639.00,1078.00,34583.00,110227.00,307711.00,0.00,0.00,127.00,39846.00,-5917.00,36766.00,1283.00,-10299.00,18013.00,122531.00,24146.00,3921.00,35903.00,58561.00,-14600.00,55863.00,464.00,-1848.00,1713.00,8849.00,94766.00,-46349.00
1996:Q1,500990.00,613723.00,535680.00,151774.00,85050.00,297134.00,1720.00,2.00,78043.00,375337.00,515.00,5649.00,-41783.00,73942.00,48148.00,19903.00,-33980.00,446.00,-11405.00,-8663.00,-17880.00,3522.00,8204.00,18691.00,-4459.00,-6028.00,-21911.00,60599.00,44315.00,4054.00,79805.00,21060.00,-2951.00,24612.00,85156.00,297294.00,0.00,0.00,-1.00,121404.00,16823.00,85566.00,-580.00,-3314.00,22909.00,79033.00,-1356.00,29264.00,57078.00,-5952.00,-15225.00,2950.00,92.00,9498.00,-3293.00,23675.00,79161.00,-112733.00
1996:Q2,520428.00,583531.00,562391.00,155571.00,88780.00,310409.00,7630.00,2.00,21140.00,266690.00,438.00,1129.00,13506.00,27992.00,-18082.00,10101.00,79217.00,13455.00,-24880.00,56899.00,2383.00,31360.00,-9367.00,-2463.00,-3746.00,-3158.00,-23696.00,47127.00,57609.00,7596.00,73641.00,-25668.00,1649.00,14285.00,9213.00,245550.00,0.00,0.00,-45.00,26395.00,7552.00,-12219.00,562.00,4986.00,25514.00,140634.00,25080.00,10134.00,71049.00,34372.00,3475.00,40175.00,608.00,-3151.00,1948.00,24868.00,10643.00,-63104.00
1996:Q3,532280.00,531172.00,582605.00,156273.00,89898.00,323665.00,12768.00,2.00,-51432.00,228855.00,-4078.00,5078.00,-2381.00,46717.00,16794.00,733.00,-12821.00,7261.00,-8433.00,26891.00,-19832.00,-18708.00,-7258.00,-1926.00,-4324.00,-1008.00,-60311.00,26198.00,33816.00,14024.00,74588.00,2699.00,9.00,21075.00,73973.00,280287.00,0.00,-450.00,586.00,41310.00,-8727.00,53174.00,-768.00,-18133.00,15764.00,134235.00,30255.00,4517.00,66196.00,33267.00,-28125.00,-301.00,39.00,4303.00,-307.00,10698.00,118299.00,1108.00
1996:Q4,564538.00,576912.00,579262.00,158632.00,88632.00,323315.00,8681.00,2.00,-2350.00,314459.00,246.00,11314.00,-4092.00,37972.00,20166.00,2848.00,-24480.00,14636.00,-9524.00,391.00,-14577.00,-15406.00,40919.00,32834.00,-3282.00,11367.00,-30060.00,37424.00,-11586.00,14486.00,100393.00,3919.00,-1695.00,16824.00,99861.00,316809.00,0.00,0.00,-1.00,91688.00,-16594.00,75097.00,-824.00,9935.00,24074.00,118199.00,8934.00,-417.00,65651.00,44031.00,-7450.00,66055.00,-122.00,1230.00,-1642.00,12577.00,36274.00,-12375.00
1997:Q1,554864.00,559351.00,587496.00,162324.00,89760.00,322956.00,12440.00,16.00,-28145.00,213172.00,-2806.00,3571.00,-25387.00,46682.00,45443.00,3711.00,-67381.00,1199.00,-11944.00,-9865.00,-5711.00,-41060.00,-7103.00,-4406.00,2249.00,-4946.00,-27126.00,32565.00,46240.00,11852.00,83898.00,19380.00,-6664.00,28299.00,27998.00,241317.00,0.00,-518.00,109.00,83145.00,12342.00,38525.00,-355.00,4670.00,27963.00,91440.00,41663.00,19141.00,50338.00,-19702.00,-13950.00,-7262.00,710.00,13388.00,-7600.00,29182.00,52674.00,-4487.00
1997:Q2,572357.00,660480.00,610533.00,160253.00,92605.00,335559.00,22097.00,19.00,49947.00,223114.00,158.00,4840.00,15267.00,40991.00,-12381.00,-2741.00,-31024.00,1017.00,-77825.00,19816.00,15032.00,10937.00,21808.00,16454.00,4966.00,388.00,-27671.00,39819.00,67191.00,12932.00,105252.00,-30492.00,-6813.00,22394.00,3585.00,173167.00,0.00,0.00,39.00,3269.00,10539.00,-59755.00,61.00,16905.00,35519.00,141668.00,35224.00,10223.00,72360.00,23862.00,-14675.00,28413.00,551.00,-3688.00,-6925.00,19525.00,4990.00,-88123.00
1997:Q3,598091.00,667614.00,629999.00,166279.00,93736.00,352978.00,16987.00,20.00,37615.00,318738.00,666.00,1344.00,-32500.00,60825.00,35657.00,3949.00,-18987.00,7126.00,-35788.00,-9216.00,-5695.00,24586.00,15224.00,7477.00,4334.00,3413.00,-60765.00,59125.00,27282.00,13691.00,96697.00,7572.00,-5559.00,21142.00,93375.00,281123.00,0.00,0.00,313.00,87259.00,-1104.00,26410.00,-230.00,10813.00,51370.00,161406.00,-9036.00,31831.00,110844.00,27767.00,-22875.00,31940.00,-24.00,8095.00,-5987.00,22754.00,-1757.00,-69522.00
1997:Q4,620264.00,616178.00,628651.00,169588.00,94090.00,345540.00,19416.00,18.00,-12473.00,295248.00,4451.00,-8291.00,16511.00,46142.00,32066.00,-694.00,-5532.00,10881.00,-43819.00,42754.00,6801.00,-22148.00,38912.00,16372.00,4767.00,17773.00,-38141.00,50135.00,-14483.00,8013.00,88386.00,-2532.00,-101.00,12440.00,67967.00,307721.00,0.00,0.00,-1.00,89138.00,-8051.00,58318.00,437.00,24511.00,13923.00,182900.00,43811.00,35675.00,65054.00,38360.00,-25875.00,64292.00,500.00,-4187.00,291.00,28057.00,-27394.00,4086.00
1998:Q1,616645.00,702141.00,636579.00,170780.00,96087.00,343440.00,26275.00,-3.00,65562.00,443034.00,350.00,3614.00,-32626.00,86014.00,65806.00,7782.00,-2545.00,2090.00,3388.00,-40425.00,6.00,32397.00,20894.00,25850.00,-2606.00,-2350.00,-88054.00,69101.00,44576.00,6845.00,118427.00,22580.00,-9071.00,47181.00,82161.00,377473.00,0.00,0.00,80.00,137141.00,24507.00,15279.00,-608.00,25679.00,72284.00,106408.00,12665.00,26614.00,87251.00,-20122.00,-21675.00,23717.00,180.00,11133.00,-8560.00,24659.00,104389.00,-85496.00
1998:Q2,633881.00,765012.00,649005.00,178081.00,101459.00,360134.00,9335.00,-4.00,116006.00,465999.00,1453.00,-5570.00,57549.00,-794.00,-2017.00,-7226.00,117228.00,-3992.00,352.00,57133.00,17211.00,46524.00,13515.00,15343.00,-2770.00,942.00,-52376.00,52937.00,42168.00,9778.00,122527.00,-31928.00,-14545.00,38849.00,124451.00,349993.00,0.00,0.00,56.00,41135.00,9386.00,-70379.00,-360.00,29699.00,72789.00,213694.00,39825.00,17179.00,112989.00,43701.00,-17808.00,8346.00,653.00,-9643.00,-14122.00,14337.00,113344.00,-131131.00
1998:Q3,651725.00,723314.00,673447.00,181740.00,105694.00,372912.00,13105.00,-4.00,49867.00,359414.00,1957.00,-477.00,-46610.00,19806.00,57657.00,-1160.00,38509.00,6087.00,4981.00,71516.00,-15959.00,-28116.00,35875.00,37739.00,-3911.00,2047.00,-22086.00,-11763.00,61803.00,8182.00,115656.00,12079.00,-1555.00,21088.00,70454.00,309547.00,0.00,0.00,425.00,34160.00,14381.00,-13946.00,-103.00,6668.00,27160.00,169850.00,21180.00,2571.00,113125.00,32974.00,-64840.00,40596.00,3.00,11220.00,-2659.00,8362.00,112430.00,-71589.00
1998:Q4,673957.00,604298.00,688014.00,191033.00,110089.00,371892.00,15004.00,-4.00,-83716.00,360599.00,2267.00,10358.00,16140.00,66263.00,61192.00,4429.00,-13819.00,14946.00,-19030.00,42781.00,-6596.00,-45920.00,-926.00,-8898.00,4790.00,3182.00,-77410.00,40620.00,-24492.00,19594.00,97376.00,-7035.00,-11901.00,22067.00,155877.00,444316.00,0.00,0.00,-1.00,92680.00,-23914.00,55665.00,3046.00,22152.00,35731.00,252805.00,24938.00,40835.00,146478.00,40554.00,-111214.00,37288.00,456.00,-3746.00,-10310.00,97680.00,88677.00,69660.00
1999:Q1,664677.00,732089.00,693346.00,190354.00,111182.00,370963.00,20849.00,-2.00,38743.00,496906.00,-2291.00,7360.00,-13257.00,11872.00,61473.00,87.00,63033.00,6381.00,-27071.00,16419.00,5579.00,61725.00,-9311.00,-5257.00,-4096.00,42.00,1756.00,15940.00,65126.00,10760.00,64520.00,22486.00,-6707.00,63103.00,140955.00,458163.00,0.00,-1000.00,0.00,100139.00,30928.00,-2518.00,-383.00,22433.00,49679.00,173390.00,14770.00,38329.00,119164.00,1127.00,-6920.00,16483.00,169.00,5150.00,-6402.00,12278.00,164876.00,-67413.00
1999:Q2,664027.00,672612.00,714471.00,198447.00,117530.00,389718.00,8778.00,-2.00,-41859.00,338338.00,-1181.00,-2774.00,19240.00,30689.00,-35036.00,-2760.00,26602.00,11814.00,-29579.00,42817.00,11065.00,-9515.00,-2226.00,1166.00,-5139.00,1747.00,-33043.00,43413.00,93444.00,14480.00,80757.00,-16891.00,-21737.00,45360.00,100000.00,380197.00,0.00,0.00,517.00,-12211.00,8479.00,-97973.00,150.00,16364.00,60769.00,189018.00,6124.00,11746.00,141965.00,29183.00,-76700.00,60238.00,674.00,7262.00,-21491.00,85733.00,147157.00,-8585.00
1999:Q3,665208.00,689801.00,735262.00,202250.00,117479.00,405406.00,10129.00,-3.00,-45461.00,460239.00,-2033.00,1831.00,399.00,77639.00,22736.00,1096.00,27301.00,5292.00,-21235.00,41833.00,-2738.00,4149.00,17803.00,19612.00,-4478.00,2669.00,1920.00,-11904.00,91356.00,6845.00,80558.00,1161.00,-17131.00,59484.00,101177.00,505700.00,0.00,-1000.00,500.00,79174.00,6915.00,-3606.00,8.00,5893.00,69964.00,235546.00,26377.00,2893.00,165962.00,40314.00,-26188.00,86977.00,57.00,3317.00,-18158.00,25493.00,119982.00,-24593.00
1999:Q4,697830.00,737211.00,747552.00,203443.00,120062.00,402993.00,21060.00,-5.00,-10341.00,570989.00,-1589.00,-2541.00,78628.00,85428.00,100270.00,671.00,-38816.00,6911.00,86912.00,20803.00,1990.00,-155431.00,36115.00,35189.00,-2860.00,3786.00,-87276.00,51515.00,11940.00,16452.00,102809.00,4368.00,-22385.00,32765.00,202634.00,581330.00,0.00,-1000.00,-1.00,101504.00,-8954.00,74228.00,8.00,9671.00,26551.00,257035.00,25021.00,49951.00,140336.00,41727.00,-560.00,76481.00,501.00,173.00,-23158.00,60247.00,110108.00,-39381.00
2000:Q1,716633.00,652142.00,752446.00,219371.00,120789.00,408252.00,4039.00,-5.00,-100304.00,411837.00,476.00,8781.00,-82841.00,110939.00,80390.00,514.00,-50504.00,8267.00,-56014.00,4801.00,5377.00,-12935.00,59297.00,58930.00,382.00,-15.00,-194357.00,68767.00,103137.00,12286.00,91680.00,28295.00,-6059.00,32099.00,148938.00,512141.00,0.00,0.00,540.00,41393.00,30471.00,-38080.00,-516.00,4514.00,45004.00,223913.00,24054.00,97511.00,102205.00,143.00,27044.00,70330.00,292.00,17637.00,-5931.00,35585.00,101338.00,64492.00
2000:Q2,719117.00,749817.00,790059.00,214858.00,123006.00,429592.00,22611.00,-7.00,-40243.00,397163.00,-2082.00,-5317.00,-2087.00,85585.00,-32981.00,-5099.00,7827.00,7237.00,-103450.00,40599.00,27468.00,35973.00,-11916.00,-16397.00,176.00,4305.00,-82679.00,14795.00,134497.00,7839.00,95994.00,-26411.00,-8310.00,48978.00,178530.00,437405.00,0.00,-2000.00,798.00,-99656.00,36047.00,-179632.00,459.00,10411.00,33059.00,257546.00,42051.00,6752.00,160737.00,48006.00,-50630.00,104939.00,656.00,298.00,-9179.00,88336.00,146297.00,-30699.00
2000:Q3,731469.00,698743.00,796039.00,217175.00,120911.00,443653.00,14308.00,-8.00,-97296.00,433046.00,-386.00,-17076.00,-24000.00,85985.00,47117.00,-2270.00,6280.00,13832.00,-66903.00,29535.00,-13433.00,43248.00,25299.00,19176.00,676.00,5447.00,-153335.00,6588.00,100868.00,11541.00,96828.00,-8088.00,5591.00,33612.00,218493.00,530342.00,0.00,-1000.00,1057.00,8377.00,10195.00,-39143.00,-606.00,-5091.00,43022.00,210484.00,12093.00,-8474.00,152662.00,54202.00,-10731.00,107301.00,54.00,-1087.00,6423.00,66785.00,142680.00,32726.00
2000:Q4,739163.00,870650.00,792343.00,218168.00,122710.00,437886.00,13586.00,-7.00,78308.00,595467.00,1343.00,13793.00,-16095.00,119509.00,96370.00,-5042.00,96142.00,8429.00,25355.00,149.00,5303.00,56906.00,55422.00,47915.00,201.00,7306.00,-118322.00,-11229.00,22943.00,11327.00,109959.00,-5210.00,-10707.00,23304.00,211961.00,517159.00,0.00,-1000.00,-1.00,-1765.00,-28637.00,-17162.00,-295.00,13790.00,30539.00,234642.00,23048.00,-1612.00,139012.00,74194.00,-83887.00,106044.00,438.00,1763.00,-10611.00,58755.00,212782.00,-131488.00
2001:Q1,705725.00,779321.00,758537.00,218208.00,124506.00,423490.00,-7658.00,-8.00,20783.00,274714.00,-289.00,-4582.00,-27982.00,140349.00,126764.00,-3870.00,-121068.00,-431.00,-42338.00,-125043.00,10830.00,35914.00,-13947.00,-14498.00,1888.00,-1337.00,-125077.00,20292.00,12366.00,25173.00,101533.00,14768.00,6194.00,37362.00,86727.00,253930.00,0.00,0.00,398.00,137843.00,-25227.00,32564.00,-559.00,28840.00,102225.00,45174.00,-11005.00,-35763.00,83485.00,8457.00,-4850.00,-26571.00,159.00,4991.00,2950.00,44582.00,49254.00,-73595.00
2001:Q2,709211.00,778443.00,775019.00,216481.00,129818.00,431618.00,-2890.00,-8.00,3424.00,220962.00,1260.00,-2166.00,6010.00,61359.00,-2636.00,-1402.00,-13247.00,-435.00,-76678.00,22889.00,29923.00,11054.00,8622.00,4605.00,3936.00,81.00,-113237.00,69436.00,9984.00,25479.00,93632.00,-26346.00,-5399.00,29870.00,79742.00,217538.00,0.00,0.00,326.00,-33831.00,-29363.00,-146082.00,281.00,39001.00,102332.00,241818.00,-21685.00,24754.00,204224.00,34525.00,-14775.00,-20861.00,593.00,-4977.00,-6278.00,53764.00,1759.00,-69232.00
2001:Q3,698282.00,674941.00,775296.00,217519.00,132607.00,432705.00,-7529.00,-7.00,-100355.00,287728.00,3467.00,-2795.00,3854.00,74247.00,66545.00,-4467.00,26520.00,482.00,3956.00,60577.00,1929.00,-40424.00,92118.00,91407.00,17.00,694.00,-137519.00,-26374.00,-37962.00,3262.00,148601.00,22174.00,-3383.00,33563.00,25877.00,388083.00,0.00,0.00,558.00,109186.00,-16685.00,82040.00,-88.00,8686.00,35233.00,284562.00,-15007.00,59914.00,209553.00,30102.00,-27350.00,-21329.00,7.00,27557.00,-5840.00,19561.00,1171.00,23342.00
2001:Q4,702189.00,712479.00,761863.00,234469.00,128805.00,418804.00,-20207.00,-8.00,-49384.00,269296.00,127.00,1436.00,84775.00,37175.00,85025.00,-1344.00,53609.00,11097.00,41333.00,-43637.00,11162.00,33655.00,-38329.00,-47226.00,3965.00,4932.00,-53015.00,37661.00,-90614.00,20190.00,73000.00,-17351.00,-17347.00,22988.00,71311.00,318680.00,0.00,0.00,0.00,175133.00,-11845.00,87239.00,-183.00,46158.00,53764.00,143095.00,-30000.00,-88131.00,183751.00,77475.00,-1150.00,-11242.00,626.00,-20469.00,-7485.00,23410.00,16762.00,-10290.00
2002:Q1,668592.00,679597.00,762575.00,228701.00,133653.00,400287.00,-54.00,-12.00,-82978.00,234875.00,-484.00,250.00,-92654.00,170704.00,-14900.00,-5494.00,31748.00,-5930.00,-12628.00,12294.00,16717.00,21295.00,-14645.00,-14982.00,1464.00,-1127.00,-82968.00,55646.00,43005.00,22743.00,119729.00,9617.00,-18003.00,40874.00,-30293.00,317853.00,0.00,0.00,234.00,100832.00,-14743.00,39185.00,-449.00,23696.00,53143.00,137273.00,-13852.00,-8754.00,168190.00,-8311.00,-619.00,22086.00,-68.00,4771.00,-15936.00,23420.00,45860.00,-11005.00
2002:Q2,672752.00,563370.00,782571.00,229808.00,140077.00,407920.00,4780.00,-13.00,-219201.00,150105.00,1798.00,2276.00,27693.00,20827.00,-74067.00,-1331.00,66062.00,-10.00,-47228.00,-30805.00,41375.00,102730.00,-33823.00,-34915.00,224.00,868.00,-29084.00,32584.00,24040.00,23822.00,94746.00,-10347.00,-18796.00,33205.00,-9499.00,369306.00,0.00,0.00,150.00,95849.00,-21529.00,29474.00,447.00,54051.00,33406.00,205622.00,-48363.00,-2338.00,222195.00,34128.00,5991.00,20076.00,1000.00,3754.00,-21124.00,6029.00,51960.00,109381.00
2002:Q3,656046.00,593157.00,798671.00,235408.00,140856.00,416097.00,6323.00,-13.00,-205514.00,160240.00,1356.00,3062.00,21280.00,116723.00,-5343.00,-5335.00,-52085.00,7123.00,-9019.00,-62857.00,9969.00,2699.00,-1273.00,-5907.00,-112.00,4746.00,-12230.00,-26245.00,-40651.00,15014.00,110179.00,1179.00,-16285.00,33119.00,17774.00,365753.00,0.00,0.00,604.00,105753.00,-5031.00,100215.00,395.00,25491.00,-15317.00,230326.00,-36635.00,-10937.00,243934.00,33964.00,-28564.00,19760.00,-29.00,12715.00,-18735.00,12862.00,31061.00,62889.00
2002:Q4,690616.00,628398.00,788799.00,230669.00,145785.00,404909.00,7451.00,-14.00,-160401.00,389861.00,706.00,743.00,6369.00,49091.00,72238.00,-1991.00,92224.00,11846.00,-20324.00,-18638.00,26890.00,92450.00,4266.00,-4857.00,3844.00,5279.00,-10742.00,17387.00,-106571.00,-1665.00,122806.00,-1688.00,-18282.00,23912.00,141058.00,550261.00,0.00,0.00,0.00,163568.00,-16610.00,112719.00,105.00,56185.00,11169.00,313408.00,-4861.00,9146.00,263724.00,45399.00,-933.00,31631.00,670.00,-7860.00,-16205.00,32445.00,33538.00,62217.00
2003:Q1,639479.00,566429.00,782450.00,228504.00,150872.00,395339.00,7751.00,-15.00,-216021.00,259585.00,-140.00,3037.00,-44240.00,166562.00,-355.00,-528.00,-107067.00,-3964.00,2795.00,-88181.00,-9656.00,-8061.00,11978.00,12315.00,-620.00,283.00,-74218.00,36459.00,87382.00,17748.00,178967.00,31775.00,12813.00,22148.00,-82737.00,475606.00,0.00,0.00,141.00,88095.00,12.00,41439.00,-395.00,31057.00,15982.00,188702.00,-17202.00,9259.00,204530.00,-7885.00,-14352.00,-11697.00,19.00,4133.00,12884.00,17210.00,190471.00,73050.00
2003:Q2,659400.00,513131.00,807896.00,236440.00,155105.00,416462.00,-97.00,-15.00,-294765.00,301764.00,137.00,10851.00,54881.00,106121.00,-56194.00,4070.00,-62900.00,10955.00,34143.00,-62553.00,37773.00,-83217.00,103752.00,99016.00,5735.00,-999.00,-56218.00,87249.00,-1435.00,17983.00,104474.00,-18419.00,13028.00,42944.00,-48561.00,596529.00,0.00,0.00,401.00,194682.00,-18830.00,117042.00,129.00,59737.00,36604.00,380575.00,-36657.00,95851.00,288573.00,32808.00,-5180.00,-4886.00,420.00,-929.00,14248.00,-3164.00,20362.00,146269.00
2003:Q3,676163.00,564756.00,846387.00,244514.00,167459.00,432399.00,2032.00,-17.00,-281631.00,174178.00,507.00,1247.00,-9438.00,61797.00,-95212.00,-1183.00,52628.00,4260.00,-21261.00,160164.00,-10913.00,-79623.00,-12594.00,-14937.00,547.00,1796.00,27142.00,31818.00,-26835.00,19641.00,101479.00,11114.00,16037.00,37415.00,-41383.00,455808.00,0.00,0.00,23.00,159363.00,2983.00,117072.00,14.00,12221.00,27073.00,250715.00,-21135.00,-37214.00,271318.00,37745.00,-2902.00,15433.00,137.00,2432.00,16504.00,-59.00,14163.00,111406.00
2003:Q4,731250.00,834359.00,854932.00,245390.00,171743.00,428216.00,9600.00,-18.00,-20573.00,471693.00,-2278.00,5327.00,33840.00,78438.00,15519.00,-1064.00,69866.00,-6153.00,11857.00,118272.00,4844.00,-58954.00,-29592.00,-18656.00,3999.00,-14935.00,2209.00,62394.00,-84784.00,9789.00,116243.00,10698.00,12117.00,22762.00,150208.00,492267.00,0.00,0.00,-1.00,152485.00,-21497.00,147563.00,-2157.00,34540.00,-5964.00,236314.00,1989.00,-28278.00,219346.00,43257.00,-3096.00,25567.00,550.00,-17878.00,13753.00,25909.00,58663.00,-103109.00
