1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q1,1616476.00,724327.00,71965.00,196921.00,4836.00,567156.00,26554.00,19232.00,5485.00,1737170.00,430620.00,712248.00,198150.00,362184.00,33968.00,-120694.00,152508.00,2172.00,9036.00,20606.00,37623.00,141460.00,-1272.00,-102565.00,-2436.00,-11222.00,24945.00,200.00,0.00,0.00,0.00,14041.00,16964.00,-8944.00,6021.00,0.00,-1789.00,-16808.00,-11804.00,100129.00,0.00,-2072.00,436.00,106626.00,108046.00,55999.00,52047.00,-1420.00,-8.00,-13290.00,2840.00,5597.00,23645.00,-18048.00,-17017.00,-15228.00
1997:Q2,1652163.00,739297.00,79713.00,200936.00,4912.00,574280.00,26395.00,19768.00,6862.00,1754657.00,443320.00,715512.00,197841.00,364768.00,33216.00,-102494.00,153136.00,2056.00,9496.00,39090.00,-80279.00,142368.00,-27644.00,-195003.00,-43102.00,630.00,-32884.00,3376.00,0.00,0.00,0.00,9355.00,-5528.00,-2460.00,17343.00,0.00,1909.00,-18460.00,-7028.00,151901.00,0.00,0.00,156.00,104421.00,104177.00,61558.00,42619.00,244.00,0.00,-9229.00,2204.00,54349.00,31909.00,22440.00,119369.00,-4228.00
1997:Q3,1688972.00,757034.00,79949.00,211325.00,5056.00,582648.00,25459.00,20756.00,6745.00,1757669.00,438764.00,716960.00,201885.00,367076.00,32984.00,-68697.00,153344.00,378.00,8684.00,75585.00,91468.00,146600.00,-4100.00,-51032.00,1304.00,2664.00,-6250.00,-2052.00,0.00,0.00,0.00,14367.00,18252.00,-4620.00,735.00,0.00,-12546.00,7928.00,-2808.00,52337.00,0.00,0.00,1252.00,80033.00,80953.00,22988.00,57965.00,-920.00,0.00,-11575.00,-96.00,-17277.00,23487.00,-40764.00,-15883.00,7758.00
1997:Q4,1711644.00,778630.00,79721.00,202798.00,5580.00,593644.00,23569.00,20500.00,7202.00,1784414.00,442080.00,718120.00,222514.00,368372.00,33328.00,-72770.00,153124.00,2065.00,7384.00,70905.00,142657.00,144392.00,-2188.00,453.00,33290.00,17802.00,12023.00,2552.00,0.00,0.00,0.00,7540.00,-6096.00,-2120.00,15756.00,0.00,-535.00,-13920.00,7828.00,32837.00,0.00,0.00,-4.00,-37436.00,-39184.00,-136944.00,97761.00,1748.00,0.00,986.00,2000.00,67291.00,29883.00,37408.00,-71752.00,2866.00
1998:Q1,1745917.00,800573.00,79482.00,205137.00,4764.00,604424.00,22509.00,20904.00,8124.00,1768536.00,427488.00,727885.00,211471.00,368336.00,33356.00,-22619.00,152720.00,1445.00,3608.00,125048.00,202520.00,143964.00,-2984.00,61540.00,58398.00,1398.00,44350.00,-1640.00,0.00,0.00,0.00,9588.00,1572.00,-1152.00,9168.00,0.00,1684.00,-2422.00,5440.00,-3141.00,0.00,0.00,320.00,4715.00,7147.00,-89216.00,96363.00,-2432.00,0.00,-17234.00,720.00,8337.00,32053.00,-23716.00,-77472.00,-2378.00
1998:Q2,1772237.00,820909.00,80110.00,201949.00,5096.00,613032.00,21618.00,21456.00,8067.00,1780991.00,439356.00,728953.00,210478.00,367648.00,34556.00,-8754.00,153296.00,5847.00,2532.00,136163.00,71434.00,147268.00,-11156.00,-64678.00,84071.00,5812.00,85198.00,980.00,0.00,0.00,0.00,13387.00,2880.00,-1344.00,11851.00,0.00,111.00,-27408.00,5992.00,148750.00,0.00,0.00,224.00,110515.00,111955.00,12551.00,99404.00,-1440.00,0.00,-10725.00,2612.00,46124.00,31648.00,14476.00,64729.00,80190.00
1998:Q3,1807831.00,841613.00,81462.00,206878.00,5580.00,621768.00,21212.00,21612.00,7706.00,1786137.00,433860.00,731597.00,218136.00,366204.00,36340.00,21694.00,153688.00,1009.00,3908.00,170465.00,181025.00,150868.00,-8500.00,38657.00,-78706.00,7828.00,-124607.00,1280.00,0.00,0.00,0.00,2306.00,-5896.00,-1256.00,9458.00,0.00,6431.00,21348.00,6708.00,-117363.00,0.00,0.00,1700.00,-119192.00,-118780.00,-200033.00,81254.00,-412.00,0.00,-3222.00,12.00,3338.00,23202.00,-19864.00,-10560.00,-97600.00
1998:Q4,1833021.00,861701.00,81738.00,203004.00,7280.00,630384.00,20717.00,21892.00,6305.00,1812470.00,445028.00,732941.00,234977.00,360088.00,39436.00,20551.00,154604.00,3987.00,5020.00,166148.00,78250.00,148552.00,-1460.00,-68842.00,-81447.00,9068.00,-71674.00,4656.00,0.00,0.00,0.00,-2929.00,-8352.00,376.00,5047.00,0.00,-2218.00,-28638.00,10288.00,-12605.00,0.00,0.00,-4.00,-41658.00,-53842.00,-107174.00,53331.00,12184.00,0.00,897.00,1824.00,26337.00,25645.00,692.00,87899.00,-31417.00
1999:Q1,1862689.00,869970.00,81287.00,210026.00,5376.00,645768.00,20397.00,21884.00,7981.00,1815223.00,446396.00,743966.00,229645.00,353188.00,42028.00,47466.00,155244.00,2677.00,620.00,199413.00,293937.00,148092.00,-268.00,146113.00,95769.00,-9162.00,89514.00,-3424.00,0.00,0.00,0.00,6607.00,-2552.00,-1380.00,10539.00,0.00,864.00,6494.00,4876.00,-50344.00,0.00,-4000.00,0.00,-59605.00,-58073.00,-102981.00,44908.00,-1532.00,0.00,-8567.00,676.00,21152.00,30352.00,-9200.00,-94524.00,28791.00
1999:Q2,1882781.00,885970.00,81639.00,209016.00,5976.00,649988.00,20625.00,22204.00,7363.00,1820022.00,446728.00,747122.00,228828.00,352736.00,44608.00,62759.00,156324.00,1685.00,3840.00,213558.00,163944.00,154324.00,-816.00,10436.00,57013.00,-4724.00,32262.00,828.00,0.00,0.00,0.00,12055.00,508.00,-384.00,11931.00,0.00,3378.00,5829.00,7384.00,46577.00,0.00,0.00,2068.00,-5251.00,-5851.00,-52554.00,46703.00,600.00,0.00,4354.00,2696.00,42709.00,37373.00,5336.00,49614.00,37361.00
1999:Q3,1914048.00,904390.00,83767.00,213031.00,6308.00,655908.00,21169.00,22310.00,7165.00,1842512.00,457496.00,749674.00,239374.00,349948.00,46020.00,71536.00,157004.00,1360.00,6236.00,220944.00,253754.00,157108.00,-3436.00,100082.00,25421.00,-8130.00,21281.00,2068.00,0.00,0.00,0.00,15095.00,3068.00,1540.00,10487.00,0.00,3524.00,-13209.00,4792.00,-74661.00,0.00,-4000.00,2000.00,-87779.00,-87811.00,-118292.00,30481.00,32.00,0.00,4982.00,228.00,9907.00,24427.00,-14520.00,-32810.00,41264.00
1999:Q4,1962200.00,930190.00,87035.00,219796.00,6012.00,667640.00,22118.00,23108.00,6301.00,1877409.00,471660.00,752762.00,253659.00,352864.00,46464.00,84791.00,158624.00,3818.00,20500.00,219097.00,216482.00,159904.00,-348.00,56926.00,121958.00,-6354.00,121620.00,3212.00,0.00,0.00,0.00,-16365.00,-29208.00,-88.00,12931.00,0.00,10654.00,5707.00,3484.00,65033.00,0.00,-4000.00,-4.00,32291.00,32259.00,-9989.00,42247.00,32.00,0.00,26.00,2004.00,34717.00,28073.00,6644.00,2615.00,130245.00
2000:Q1,2044249.00,976845.00,86123.00,226873.00,6900.00,690888.00,24499.00,25113.00,7008.00,1868086.00,461776.00,765325.00,241373.00,355028.00,44584.00,176163.00,160008.00,-1052.00,7684.00,329539.00,232578.00,156348.00,-348.00,76578.00,-82150.00,1902.00,-98628.00,356.00,0.00,0.00,0.00,7241.00,160.00,-3772.00,10853.00,0.00,2281.00,-2749.00,7448.00,-158728.00,0.00,0.00,2160.00,-201082.00,-199018.00,-205502.00,6484.00,-2064.00,0.00,13018.00,1168.00,26008.00,33648.00,-7640.00,96961.00,-140623.00
2000:Q2,2057307.00,987129.00,88379.00,226015.00,7628.00,691976.00,25407.00,23994.00,6779.00,1910943.00,482988.00,781549.00,245550.00,355900.00,44956.00,146364.00,161040.00,-2460.00,8040.00,301824.00,451329.00,156340.00,-496.00,295485.00,-57047.00,-8328.00,-46028.00,1004.00,0.00,0.00,0.00,8866.00,-3596.00,92.00,12370.00,0.00,4365.00,-20775.00,3848.00,-352533.00,0.00,-8000.00,3194.00,-400159.00,-401995.00,-420965.00,18970.00,1836.00,0.00,1767.00,2624.00,48042.00,42654.00,5388.00,-149505.00,36304.00
2000:Q3,2076295.00,1011261.00,87539.00,211218.00,7280.00,703732.00,25777.00,24934.00,4554.00,1922596.00,477696.00,786277.00,260263.00,353092.00,45268.00,153699.00,162096.00,-929.00,8280.00,308444.00,366990.00,158480.00,-1172.00,209682.00,-38520.00,-1544.00,-12984.00,2092.00,0.00,0.00,0.00,7832.00,-3468.00,-1312.00,12612.00,0.00,6693.00,-43536.00,2928.00,-248202.00,0.00,-4000.00,4228.00,-283218.00,-280794.00,-295525.00,14731.00,-2424.00,0.00,3964.00,216.00,30609.00,22745.00,7864.00,-58546.00,-23338.00
2000:Q4,2094906.00,1024157.00,86963.00,213655.00,7536.00,707688.00,26726.00,25250.00,2931.00,1945088.00,477768.00,795289.00,274723.00,350892.00,46416.00,149818.00,162808.00,5170.00,11672.00,295784.00,164690.00,158336.00,-484.00,6838.00,-97382.00,5370.00,-102608.00,364.00,0.00,0.00,0.00,8262.00,-4152.00,1552.00,10862.00,0.00,7808.00,-20915.00,4336.00,-104220.00,0.00,-4000.00,-4.00,-215441.00,-214261.00,-183259.00,-31002.00,-1180.00,0.00,3903.00,1752.00,109570.00,107262.00,2308.00,131095.00,-92883.00
2001:Q1,2113800.00,1051361.00,87071.00,184699.00,7628.00,726548.00,27829.00,25140.00,3524.00,1983830.00,493712.00,826700.00,269666.00,346564.00,47188.00,129970.00,162932.00,4334.00,12088.00,276480.00,144870.00,158744.00,-4668.00,-9206.00,76702.00,-1154.00,79842.00,8180.00,0.00,0.00,0.00,1318.00,-8936.00,-2360.00,12614.00,0.00,2694.00,-18009.00,3832.00,85907.00,0.00,0.00,1592.00,131545.00,133781.00,-4839.00,138620.00,-2236.00,0.00,-629.00,636.00,-47236.00,-47880.00,644.00,131610.00,-6745.00
2001:Q2,2098216.00,1049164.00,86339.00,176612.00,7044.00,724332.00,27128.00,24954.00,2643.00,2005435.00,502868.00,840380.00,278195.00,336360.00,47632.00,92781.00,163276.00,1588.00,13156.00,241313.00,514505.00,163500.00,-704.00,351709.00,13416.00,5040.00,-17335.00,5912.00,0.00,0.00,0.00,8468.00,-5904.00,-544.00,14916.00,0.00,8087.00,-220.00,3464.00,-338293.00,0.00,0.00,1304.00,-370446.00,-371570.00,-424352.00,52782.00,1124.00,0.00,-3698.00,2372.00,32174.00,28094.00,4080.00,-273193.00,-26613.00
2001:Q3,1906987.00,882020.00,83639.00,157348.00,7680.00,721192.00,26649.00,25813.00,2646.00,2037179.00,509136.00,858936.00,276503.00,326276.00,66328.00,-130192.00,163368.00,-2452.00,16596.00,19032.00,7455.00,165720.00,-428.00,-157837.00,132995.00,13868.00,14444.00,7248.00,0.00,0.00,0.00,6616.00,-1016.00,-3396.00,11028.00,0.00,21590.00,68136.00,1092.00,290833.00,0.00,0.00,2232.00,266345.00,266697.00,269578.00,-2881.00,-352.00,0.00,8479.00,28.00,13749.00,35109.00,-21360.00,11577.00,-1989.00
2001:Q4,2008345.00,1002674.00,84083.00,140021.00,8264.00,720940.00,24038.00,25946.00,2379.00,2043093.00,515848.00,874776.00,293689.00,315700.00,43080.00,-34748.00,163608.00,3466.00,16488.00,108906.00,-67258.00,167416.00,0.00,-234674.00,-10069.00,508.00,87427.00,-4576.00,0.00,0.00,0.00,-938.00,-15452.00,1840.00,12674.00,0.00,-3075.00,-89015.00,-400.00,224605.00,0.00,0.00,0.00,193405.00,194137.00,143654.00,50483.00,-732.00,0.00,8724.00,2504.00,19973.00,34641.00,-14668.00,176165.00,56307.00
2002:Q1,1867869.00,848197.00,84468.00,140811.00,7180.00,734228.00,22570.00,26130.00,4285.00,2095877.00,542532.00,904441.00,305428.00,302668.00,40808.00,-228008.00,164072.00,5025.00,21596.00,-90557.00,-87871.00,171844.00,-52.00,-259663.00,-185144.00,-1934.00,-102157.00,11247.00,0.00,0.00,0.00,5058.00,-1184.00,-120.00,6362.00,0.00,-7511.00,-89638.00,-208.00,74519.00,0.00,0.00,936.00,44891.00,46687.00,13174.00,33513.00,-1796.00,0.00,-9243.00,-272.00,38207.00,29547.00,8660.00,-2687.00,-72348.00
2002:Q2,1868450.00,837181.00,87236.00,145180.00,7464.00,740520.00,21401.00,24991.00,4477.00,2134927.00,554580.00,930077.00,304754.00,306260.00,39256.00,-266477.00,164488.00,-4902.00,20460.00,-117547.00,-196440.00,178480.00,-72.00,-374848.00,90948.00,7190.00,24782.00,-11051.00,0.00,0.00,0.00,8940.00,2560.00,-1052.00,7432.00,0.00,-7622.00,66357.00,2352.00,465796.00,0.00,0.00,600.00,415603.00,413815.00,367110.00,46705.00,1788.00,0.00,590.00,4000.00,45003.00,37079.00,7924.00,78893.00,20942.00
2002:Q3,1869028.00,825817.00,87984.00,150793.00,7544.00,741152.00,21703.00,24639.00,9396.00,2145888.00,561596.00,934245.00,308919.00,301440.00,39688.00,-276860.00,165352.00,-4325.00,18968.00,-126151.00,-78956.00,184568.00,-180.00,-263344.00,150742.00,5424.00,98649.00,31356.00,0.00,0.00,0.00,8193.00,-656.00,-1800.00,10649.00,0.00,768.00,439.00,5912.00,414085.00,0.00,0.00,2416.00,389274.00,387694.00,342362.00,45332.00,1580.00,0.00,-661.00,-116.00,23172.00,48124.00,-24952.00,-47195.00,88390.00
2002:Q4,1877115.00,820065.00,87532.00,165048.00,8140.00,741784.00,21331.00,23962.00,9253.00,2187706.00,582600.00,939649.00,322973.00,300312.00,42172.00,-310591.00,166212.00,-9534.00,36548.00,-171393.00,-223017.00,186216.00,-760.00,-408473.00,-22898.00,2824.00,-89754.00,36708.00,0.00,0.00,0.00,9885.00,-2808.00,5052.00,7641.00,0.00,1274.00,11770.00,4396.00,385576.00,0.00,0.00,0.00,278596.00,278176.00,241049.00,37127.00,420.00,0.00,13346.00,2680.00,90953.00,84313.00,6640.00,51624.00,-43433.00
2003:Q1,1890113.00,803730.00,89886.00,185319.00,7512.00,750132.00,20410.00,25682.00,7442.00,2223511.00,600412.00,957066.00,328298.00,292848.00,44887.00,-333398.00,167656.00,-6152.00,33907.00,-193497.00,-196224.00,188864.00,-820.00,-384268.00,-29739.00,-560.00,-31499.00,-40223.00,0.00,0.00,0.00,-8681.00,-100.00,-9400.00,819.00,0.00,49399.00,4136.00,-2312.00,354530.00,0.00,0.00,564.00,-14978.00,-13398.00,179299.00,-192697.00,-1580.00,0.00,79175.00,76.00,289693.00,274069.00,15624.00,2727.00,-53344.00
2003:Q2,1910834.00,811446.00,89834.00,183698.00,10580.00,758840.00,23531.00,26166.00,6739.00,2312645.00,635136.00,974114.00,355268.00,291392.00,56735.00,-401811.00,169364.00,-874.00,48000.00,-279573.00,-483021.00,196276.00,-1364.00,-677933.00,102490.00,548.00,-7929.00,36929.00,0.00,0.00,0.00,983.00,-2080.00,220.00,2843.00,0.00,8372.00,58423.00,5164.00,780423.00,0.00,0.00,1604.00,860042.00,859526.00,632748.00,226777.00,516.00,0.00,66247.00,1680.00,-149150.00,-172169.00,23020.00,203448.00,25433.00
2003:Q3,1839974.00,716822.00,89884.00,201741.00,7996.00,766864.00,24271.00,26209.00,6187.00,2312437.00,631360.00,984366.00,357574.00,291188.00,47949.00,-472463.00,171272.00,-2851.00,43935.00,-342275.00,-397154.00,199124.00,-912.00,-595366.00,8554.00,2026.00,37460.00,-74050.00,0.00,0.00,0.00,-4690.00,-4476.00,-1700.00,1486.00,0.00,4246.00,41994.00,1568.00,603921.00,0.00,0.00,92.00,456120.00,456064.00,331469.00,124595.00,56.00,0.00,67518.00,548.00,79644.00,58937.00,20706.00,54879.00,-74102.00
2003:Q4,1939320.00,782082.00,91122.00,220461.00,9728.00,777136.00,25825.00,26616.00,6350.00,2343162.00,646908.00,994802.00,360144.00,294984.00,46324.00,-403842.00,172968.00,2133.00,38586.00,-271593.00,-265375.00,201152.00,-576.00,-465951.00,59195.00,-9110.00,38971.00,-23404.00,0.00,0.00,0.00,2692.00,-648.00,984.00,2356.00,0.00,14303.00,32968.00,2776.00,525146.00,0.00,0.00,-4.00,381645.00,390273.00,344948.00,45325.00,-8628.00,0.00,73765.00,2200.00,67541.00,58683.00,8858.00,-6217.00,2650.00
2004:Q1,1952731.00,773333.00,94000.00,226368.00,9676.00,791168.00,24183.00,28500.00,5503.00,2393770.00,668896.00,1015633.00,365291.00,299600.00,44350.00,-441039.00,175040.00,-5142.00,39559.00,-300416.00,-180398.00,203644.00,-412.00,-383630.00,-45304.00,-2560.00,-63437.00,-5420.00,0.00,0.00,0.00,15741.00,5092.00,8024.00,2625.00,0.00,27197.00,-19813.00,2988.00,338325.00,0.00,0.00,784.00,255924.00,254860.00,267139.00,-12278.00,1064.00,0.00,20043.00,-48.00,61622.00,39526.00,22096.00,-120018.00,7035.00
2004:Q2,2003263.00,792461.00,94647.00,243161.00,9112.00,803744.00,25001.00,29612.00,5525.00,2405445.00,677756.00,1024293.00,360510.00,299600.00,43286.00,-402182.00,177380.00,-871.00,36076.00,-260007.00,-472329.00,208992.00,-844.00,-680477.00,56729.00,-4790.00,13399.00,651.00,0.00,0.00,0.00,-10735.00,-7636.00,-5988.00,2889.00,0.00,4077.00,50672.00,3456.00,737206.00,0.00,0.00,1156.00,677255.00,680899.00,599026.00,81873.00,-3644.00,0.00,2682.00,1888.00,54225.00,29939.00,24286.00,212322.00,10364.00
2004:Q3,2062262.00,816753.00,96088.00,262589.00,8400.00,817928.00,25387.00,30560.00,4557.00,2435380.00,691604.00,1033597.00,355594.00,309832.00,44753.00,-373118.00,179660.00,198.00,42818.00,-236474.00,-220369.00,215280.00,-592.00,-435057.00,-3186.00,-1958.00,-61973.00,1269.00,0.00,0.00,0.00,-56.00,-4868.00,724.00,4088.00,0.00,-4947.00,59491.00,4988.00,431871.00,0.00,0.00,696.00,368579.00,368731.00,327262.00,41469.00,-152.00,0.00,13013.00,216.00,49367.00,32495.00,16872.00,-16105.00,-44428.00
2004:Q4,2091306.00,830117.00,96246.00,269012.00,12744.00,822800.00,26808.00,29624.00,3955.00,2471843.00,687236.00,1047241.00,370420.00,315264.00,51682.00,-380537.00,182408.00,291.00,38905.00,-237325.00,-182681.00,216108.00,-1480.00,-397309.00,12808.00,-3150.00,-12026.00,3476.00,0.00,0.00,0.00,4117.00,-4760.00,3648.00,5229.00,0.00,15638.00,2685.00,2068.00,410117.00,0.00,0.00,120.00,309633.00,309321.00,270949.00,38372.00,312.00,0.00,25838.00,2288.00,72238.00,61976.00,10262.00,-54644.00,14617.00
2005:Q1,2243971.00,902181.00,97157.00,333813.00,11352.00,839024.00,26995.00,31444.00,2005.00,2556892.00,714548.00,1077757.00,387070.00,321344.00,56173.00,-312921.00,185172.00,-1940.00,49291.00,-175100.00,-241617.00,216676.00,-1044.00,-457249.00,25688.00,-21594.00,55068.00,-2734.00,0.00,0.00,0.00,-26036.00,-30920.00,1060.00,3824.00,0.00,-103.00,22147.00,-1060.00,482937.00,0.00,0.00,796.00,408101.00,408841.00,262670.00,146171.00,-740.00,0.00,25848.00,4.00,48187.00,24141.00,24047.00,66517.00,24336.00
2005:Q2,2272229.00,925277.00,101407.00,326698.00,10384.00,846772.00,27429.00,32996.00,1266.00,2582250.00,716768.00,1087713.00,375288.00,342152.00,60329.00,-310021.00,187928.00,1507.00,43024.00,-166624.00,-246697.00,221392.00,-1096.00,-466993.00,16291.00,2900.00,-37842.00,-2446.00,0.00,0.00,0.00,1983.00,-2788.00,612.00,4159.00,0.00,7151.00,40949.00,3596.00,483284.00,0.00,0.00,1080.00,427985.00,429369.00,254455.00,174914.00,-1384.00,0.00,11396.00,1672.00,41151.00,20914.00,20237.00,80072.00,-47349.00
2005:Q3,2316576.00,949097.00,100328.00,333563.00,13596.00,859440.00,27463.00,32960.00,129.00,2624450.00,736216.00,1102237.00,381037.00,343224.00,61736.00,-307874.00,190624.00,-2553.00,107448.00,-222145.00,-100737.00,226896.00,-4760.00,-322873.00,-3426.00,-19212.00,-15591.00,1770.00,0.00,0.00,0.00,7140.00,-3116.00,3844.00,6412.00,0.00,3994.00,14226.00,4248.00,319447.00,0.00,0.00,916.00,220580.00,220956.00,92030.00,128926.00,-376.00,0.00,40021.00,280.00,57650.00,35510.00,22140.00,-121408.00,-2416.00
2005:Q4,2381280.00,970613.00,98681.00,369760.00,13188.00,868328.00,27112.00,33228.00,370.00,2669404.00,726232.00,1114833.00,393428.00,370996.00,63915.00,-288124.00,193724.00,-218.00,41576.00,-135758.00,-218671.00,226552.00,-1072.00,-444151.00,84521.00,-19760.00,46983.00,-442.00,0.00,0.00,0.00,4529.00,-96.00,4028.00,597.00,0.00,25855.00,26517.00,840.00,528672.00,0.00,0.00,324.00,330803.00,330007.00,283374.00,46633.00,796.00,0.00,57382.00,2588.00,137575.00,91739.00,45836.00,82912.00,43817.00
2006:Q1,2484131.00,1025029.00,99076.00,383842.00,11496.00,897212.00,28007.00,36748.00,2721.00,2726661.00,762064.00,1185345.00,368917.00,354988.00,55347.00,-242530.00,196612.00,-3137.00,43388.00,-86169.00,-273735.00,233252.00,-1400.00,-505587.00,-55443.00,-2294.00,-52441.00,-1592.00,0.00,0.00,0.00,3888.00,-2892.00,1764.00,5016.00,0.00,-14944.00,6224.00,5716.00,450144.00,0.00,0.00,576.00,424238.00,425250.00,361010.00,64240.00,-1012.00,0.00,-5481.00,304.00,30507.00,23680.00,6827.00,187566.00,-73181.00
2006:Q2,2518692.00,1040509.00,99516.00,396133.00,11860.00,901460.00,29230.00,37904.00,2080.00,2762970.00,760276.00,1197097.00,379066.00,375360.00,51171.00,-244278.00,199368.00,-581.00,44884.00,-89213.00,-44209.00,238444.00,-2220.00,-280433.00,88084.00,1928.00,66407.00,1257.00,0.00,0.00,0.00,15884.00,1284.00,6888.00,7712.00,0.00,-697.00,2841.00,464.00,368517.00,0.00,0.00,756.00,315094.00,314866.00,215605.00,99261.00,228.00,0.00,-5602.00,2220.00,56049.00,26251.00,29798.00,-45003.00,75593.00
2006:Q3,2561758.00,1059917.00,100010.00,415507.00,12708.00,905428.00,28422.00,38464.00,1302.00,2795772.00,763172.00,1206477.00,386415.00,390152.00,49556.00,-234014.00,202000.00,-2165.00,42316.00,-72165.00,173754.00,237216.00,-2516.00,-60946.00,3081.00,-4446.00,3723.00,12521.00,0.00,0.00,0.00,-281.00,-996.00,3612.00,-2897.00,0.00,-8972.00,-3372.00,3908.00,64027.00,0.00,0.00,1000.00,15930.00,16946.00,-34493.00,51439.00,-1016.00,0.00,6692.00,548.00,39857.00,18381.00,21476.00,-245919.00,27037.00
2006:Q4,2586374.00,1092781.00,98309.00,384559.00,22380.00,918656.00,30145.00,38472.00,1072.00,2773672.00,770248.00,1217553.00,368686.00,368884.00,48301.00,-187298.00,204840.00,-1220.00,42242.00,-23480.00,-202698.00,243284.00,-51496.00,-394486.00,-93286.00,-6072.00,-28574.00,-11303.00,0.00,0.00,0.00,3937.00,4788.00,2560.00,-3411.00,0.00,-21766.00,-31701.00,2192.00,301200.00,0.00,0.00,-4.00,121330.00,120834.00,75890.00,44944.00,496.00,0.00,29207.00,2936.00,147731.00,111268.00,36463.00,179218.00,-51269.00
2007:Q1,2660810.00,1144159.00,94043.00,392844.00,13648.00,942832.00,31633.00,41200.00,451.00,2874646.00,775268.00,1253455.00,407470.00,390804.00,47649.00,-213836.00,208224.00,-1103.00,52016.00,-56525.00,-267781.00,243044.00,-2196.00,-508629.00,-42919.00,-230.00,-43928.00,-1794.00,0.00,0.00,0.00,11672.00,1632.00,3256.00,6784.00,0.00,-2359.00,-8540.00,2260.00,465709.00,0.00,0.00,408.00,416070.00,417386.00,256173.00,161212.00,-1316.00,0.00,19312.00,1444.00,28476.00,23436.00,5040.00,211256.00,-68187.00
2007:Q2,2674867.00,1162383.00,93839.00,383979.00,15124.00,943816.00,32266.00,41272.00,2188.00,2926790.00,789088.00,1269663.00,390475.00,430044.00,47520.00,-251923.00,211264.00,-950.00,56424.00,-96133.00,-4615.00,251680.00,-5068.00,-251227.00,-13243.00,-574.00,-4638.00,1241.00,0.00,0.00,0.00,16067.00,460.00,3224.00,12383.00,0.00,392.00,-29508.00,3776.00,237983.00,0.00,0.00,-1324.00,90525.00,90621.00,18380.00,72241.00,-96.00,0.00,21216.00,2268.00,125298.00,84139.00,41159.00,-91519.00,9439.00
2007:Q3,2663041.00,1177935.00,95174.00,349087.00,14388.00,945964.00,34333.00,42360.00,3800.00,2949946.00,809168.00,1284735.00,397183.00,411672.00,47188.00,-286905.00,214436.00,-2123.00,57547.00,-127893.00,58125.00,254692.00,-748.00,-195819.00,168171.00,-182.00,185913.00,-1495.00,0.00,0.00,0.00,-967.00,-4136.00,-76.00,3245.00,0.00,7908.00,-26001.00,2996.00,363990.00,0.00,0.00,-1404.00,283605.00,284417.00,229094.00,55322.00,-812.00,0.00,31557.00,-64.00,50296.00,16114.00,34182.00,-186018.00,186461.00
2007:Q4,2669938.00,1194371.00,95364.00,325443.00,17956.00,956356.00,35393.00,43316.00,1739.00,2979869.00,819876.00,1302251.00,409947.00,400344.00,47451.00,-309931.00,217280.00,-341.00,45861.00,-138171.00,-276789.00,256272.00,-5384.00,-527677.00,-109459.00,-504.00,-36781.00,6773.00,0.00,0.00,0.00,352.00,-7132.00,1928.00,5556.00,0.00,-1158.00,-77237.00,-904.00,418217.00,0.00,0.00,-404.00,291368.00,290624.00,280864.00,9761.00,744.00,0.00,45195.00,2612.00,79446.00,67067.00,12379.00,138617.00,-17765.00
2008:Q1,2640752.00,1200297.00,93358.00,276923.00,16468.00,972792.00,35435.00,44292.00,1187.00,3049792.00,850088.00,1336813.00,414389.00,400620.00,47882.00,-409040.00,221152.00,-3884.00,47921.00,-231925.00,-477028.00,260652.00,-10648.00,-727032.00,-25807.00,378.00,10172.00,2903.00,0.00,0.00,0.00,13920.00,-1252.00,2044.00,13128.00,0.00,-5257.00,-51114.00,3192.00,701225.00,0.00,0.00,-908.00,622347.00,621071.00,551718.00,69354.00,1276.00,0.00,58040.00,-348.00,22094.00,20058.00,2035.00,245104.00,-21439.00
2008:Q2,2621443.00,1189601.00,95359.00,263810.00,16284.00,973280.00,36364.00,46028.00,717.00,3401942.00,865668.00,1676653.00,408990.00,401932.00,48699.00,-780499.00,224780.00,-1156.00,46955.00,-601518.00,-337820.00,274800.00,-21852.00,-590768.00,-87211.00,4492.00,-49741.00,-6343.00,0.00,0.00,0.00,44025.00,3712.00,11872.00,28441.00,0.00,6610.00,-82223.00,-4032.00,503557.00,0.00,0.00,-468.00,381611.00,381359.00,365875.00,15484.00,252.00,0.00,70769.00,1952.00,49693.00,13964.00,35729.00,-263698.00,-33946.00
