date,FU156010001.Q,FU156210005.Q,FU156012005.Q,FU156900005.Q,FU156007015.Q,FU313154015.Q,FU156600075.Q,FU155111005.Q,FU156300005.Q,FU155440005.Q,FU156000105.Q,FU155090005.Q,FU155050005.Q,FU155111003.Q,FU155012005.Q,FU165013005.Q,FU155420003.Q,FU155000005.Q,FU154090005.Q,FU153091003.Q,FU153020005.Q,FU153030005.Q,FU153034005.Q,FU154022005.Q,FU163069103.Q,FU153061105.Q,FU153061705.Q,FU153062005.Q,FU153063005.Q,FU154023005.Q,FU153069005.Q,FU153065005.Q,FU163066223.Q,FU153064105.Q,FU153064205.Q,FU153040005.Q,FU153050005.Q,FU152090205.Q,FU153090005.Q,FU154190005.Q,FU163162003.Q,FU154123005.Q,FU153165105.Q,FU153166000.Q,FU153168005.Q,FU153169005.Q,FU163165505.Q,FU163170003.Q,FU543077073.Q,FU157005005.Q
2000:Q2,2143821.00,417166.00,1726655.00,1757595.00,-30940.00,487.00,18219.00,60505.00,211096.00,8979.00,213950.00,170869.00,339007.00,214858.00,102325.00,23492.00,-1669.00,-168137.00,-20316.00,691.00,-31966.00,49220.00,-28513.00,-22757.00,611.00,-108322.00,28143.00,23705.00,33106.00,-15007.00,-15498.00,491.00,0.00,-85689.00,13899.00,8731.00,95994.00,-8310.00,3390.00,147821.00,3400.00,142873.00,112384.00,48006.00,-4255.00,-16167.00,2905.00,1354.00,194.00,43080.00
2000:Q3,2181224.00,296582.00,1884642.00,1788554.00,96088.00,-24.00,-15414.00,59758.00,214910.00,8846.00,377300.00,186065.00,341233.00,217175.00,101463.00,24297.00,-1702.00,-155167.00,20147.00,-1332.00,-39997.00,50892.00,35125.00,-17348.00,611.00,-65270.00,17099.00,-8268.00,38480.00,20482.00,20043.00,439.00,0.00,-152389.00,7033.00,11449.00,96828.00,5591.00,3813.00,175315.00,413.00,173695.00,113937.00,54202.00,-1558.00,4209.00,2905.00,1353.00,-146.00,191235.00
2000:Q4,2200693.00,271902.00,1928791.00,1815225.00,113566.00,426.00,-17796.00,58339.00,217698.00,8828.00,398996.00,488222.00,343374.00,218168.00,102471.00,24508.00,-1772.00,144848.00,283446.00,3762.00,12759.00,94774.00,72130.00,80967.00,5612.00,27491.00,-5927.00,346.00,53445.00,49407.00,48953.00,454.00,0.00,-126556.00,-13836.00,13105.00,109959.00,-10707.00,-2317.00,138598.00,1171.00,135263.00,94968.00,74194.00,1277.00,-38080.00,2904.00,1354.00,810.00,-89226.00
2001:Q1,2240294.00,275949.00,1964345.00,1834033.00,130313.00,34.00,19261.00,57544.00,220360.00,9038.00,379951.00,434281.00,346829.00,218208.00,105416.00,25036.00,-1831.00,87451.00,133994.00,2519.00,29717.00,151074.00,88528.00,-141004.00,-1145.00,-48422.00,-135240.00,15824.00,27979.00,-10806.00,-12264.00,1458.00,0.00,-135294.00,16064.00,27564.00,101533.00,6194.00,-2095.00,46543.00,1155.00,46690.00,84599.00,8457.00,-11230.00,-38711.00,3575.00,-465.00,-837.00,-54329.00
2001:Q2,2249482.00,438683.00,1810799.00,1846896.00,-36097.00,1596.00,18677.00,53284.00,224603.00,7087.00,217622.00,212628.00,347844.00,216481.00,108528.00,24756.00,-1922.00,-135215.00,65922.00,-2331.00,-5924.00,57319.00,-32920.00,-43864.00,-7795.00,-85435.00,8076.00,32775.00,8515.00,7403.00,6081.00,1322.00,0.00,-106283.00,70881.00,24580.00,93632.00,-5399.00,8827.00,201138.00,3668.00,198196.00,160824.00,34525.00,585.00,-265.00,2526.00,-464.00,-262.00,4993.00
2001:Q3,2247680.00,253224.00,1994456.00,1854871.00,139586.00,-135.00,-16873.00,52416.00,227985.00,5554.00,431170.00,315031.00,351134.00,217519.00,110990.00,24625.00,-2000.00,-36103.00,210719.00,-71.00,-8245.00,68760.00,54667.00,19353.00,-2128.00,6625.00,51874.00,-1254.00,-35764.00,93038.00,91661.00,1377.00,0.00,-149655.00,-31155.00,6023.00,148601.00,-3383.00,12785.00,246822.00,2138.00,244346.00,148342.00,30102.00,1005.00,63213.00,1684.00,-465.00,803.00,116139.00
2001:Q4,2254135.00,271468.00,1982668.00,1881295.00,101373.00,239.00,-17317.00,67433.00,230728.00,8663.00,408427.00,383597.00,367924.00,234469.00,110803.00,24717.00,-2065.00,15673.00,146231.00,288.00,59070.00,3825.00,53836.00,4754.00,1917.00,32304.00,-58118.00,3998.00,24653.00,-42237.00,-43363.00,1126.00,0.00,-49589.00,42518.00,18581.00,73000.00,-17347.00,-468.00,130557.00,6866.00,124303.00,114397.00,77475.00,-6506.00,-62107.00,1044.00,-465.00,-147.00,24829.00
2002:Q1,2264432.00,224418.00,2040013.00,1889405.00,150609.00,-218.00,19150.00,60713.00,232262.00,8641.00,415575.00,443452.00,367123.00,228701.00,114296.00,26164.00,-2038.00,76329.00,207397.00,-905.00,-51789.00,164577.00,-15133.00,17792.00,-3737.00,-15980.00,1896.00,17458.00,18155.00,-12261.00,-14686.00,2425.00,0.00,-80373.00,56807.00,22232.00,119729.00,-18003.00,4723.00,131068.00,2112.00,123860.00,137503.00,-8311.00,-3923.00,-4451.00,3042.00,4777.00,319.00,-27877.00
2002:Q2,2284966.00,306609.00,1978357.00,1914035.00,64323.00,9.00,18241.00,59819.00,235328.00,8157.00,333080.00,250197.00,372234.00,229808.00,117861.00,26641.00,-2075.00,-122037.00,68239.00,448.00,-8315.00,18143.00,-67259.00,52371.00,-3799.00,-56368.00,-36867.00,43913.00,105492.00,-34038.00,-35555.00,1517.00,0.00,-37479.00,30107.00,25631.00,94746.00,-18796.00,12680.00,190276.00,3185.00,182444.00,176078.00,34128.00,-9259.00,-21546.00,3043.00,4777.00,-130.00,82884.00
2002:Q3,2293485.00,272650.00,2020835.00,1936450.00,84386.00,-336.00,-16024.00,62845.00,238982.00,8417.00,393484.00,294020.00,378715.00,235408.00,118753.00,26656.00,-2101.00,-84695.00,110656.00,1562.00,-2024.00,118995.00,4052.00,-76036.00,-461.00,-16333.00,-70184.00,7583.00,3359.00,-3752.00,-5743.00,1991.00,0.00,-23774.00,-29589.00,17304.00,110179.00,-16285.00,10023.00,195351.00,1434.00,188418.00,195013.00,33964.00,-22951.00,-20650.00,3042.00,4777.00,722.00,99464.00
2002:Q4,2310973.00,250987.00,2059985.00,1954041.00,105944.00,-2889.00,-17617.00,55390.00,243313.00,3842.00,415533.00,360220.00,378309.00,230669.00,122982.00,26772.00,-2114.00,-18088.00,249139.00,156.00,46377.00,5081.00,46816.00,36758.00,2061.00,-42070.00,-37692.00,26347.00,88112.00,-2146.00,-4155.00,2009.00,0.00,-10241.00,19899.00,-2430.00,122806.00,-18282.00,4344.00,267227.00,5838.00,256637.00,197417.00,45399.00,12130.00,-1352.00,3043.00,4777.00,-25.00,55313.00
2003:Q1,2325107.00,221165.00,2103942.00,1973803.00,130139.00,-1951.00,19861.00,52613.00,245858.00,3610.00,403188.00,409883.00,381394.00,228504.00,127803.00,27194.00,-2107.00,28489.00,220701.00,1691.00,-32939.00,144741.00,11010.00,-95407.00,-972.00,3936.00,-88327.00,-9831.00,-213.00,13579.00,12340.00,1239.00,0.00,-76768.00,33938.00,18068.00,178967.00,12813.00,11008.00,192213.00,4090.00,186221.00,174858.00,-7885.00,7063.00,10619.00,1566.00,1210.00,692.00,-6695.00
2003:Q2,2356086.00,289247.00,2066840.00,1998617.00,68223.00,54.00,18684.00,58999.00,248574.00,2985.00,354181.00,254910.00,392114.00,236440.00,130008.00,27776.00,-2111.00,-137204.00,239953.00,2487.00,16115.00,63420.00,-55627.00,-72834.00,-1825.00,33981.00,-66622.00,41294.00,-79661.00,100801.00,99536.00,1265.00,0.00,-45252.00,88728.00,15419.00,104474.00,13028.00,9194.00,377158.00,3770.00,371838.00,258425.00,32808.00,-10129.00,89167.00,1567.00,1210.00,340.00,99270.00
2003:Q3,2387571.00,247650.00,2139921.00,2039551.00,100370.00,-508.00,-17663.00,64894.00,252215.00,2911.00,431724.00,316032.00,409259.00,244514.00,138533.00,28330.00,-2118.00,-93228.00,161677.00,-2969.00,-47551.00,53452.00,-83643.00,43348.00,-1940.00,-28631.00,163691.00,-12813.00,-76960.00,-12628.00,-13818.00,1190.00,0.00,28182.00,29972.00,18734.00,101366.00,16037.00,17378.00,254905.00,2766.00,250914.00,241752.00,37745.00,-8640.00,-21511.00,1567.00,1210.00,15.00,115692.00
2003:Q4,2422343.00,247263.00,2175080.00,2064242.00,110839.00,469.00,-16963.00,63188.00,256756.00,3618.00,444596.00,549838.00,417481.00,245390.00,145531.00,28689.00,-2129.00,132357.00,352771.00,1695.00,32948.00,40033.00,15281.00,68762.00,-167.00,7018.00,113944.00,9014.00,-61047.00,-17133.00,-18494.00,1361.00,0.00,-3367.00,60136.00,7252.00,116244.00,12117.00,18803.00,220414.00,3180.00,216128.00,197050.00,43257.00,19713.00,-45459.00,1567.00,1210.00,-104.00,-105242.00
2004:Q1,2451854.00,217921.00,2233933.00,2099644.00,134289.00,-1092.00,20546.00,64087.00,261338.00,3376.00,434700.00,622134.00,427368.00,248683.00,151441.00,29478.00,-2234.00,194767.00,385807.00,2363.00,-23222.00,163081.00,1255.00,41168.00,2184.00,10456.00,-9503.00,19521.00,18510.00,40550.00,38102.00,2448.00,0.00,-66288.00,74770.00,-1180.00,136942.00,9205.00,7164.00,191041.00,3152.00,183840.00,173751.00,-6460.00,-2735.00,18046.00,1238.00,4113.00,-64.00,-187435.00
2004:Q2,2492858.00,289080.00,2203777.00,2128340.00,75438.00,-119.00,19077.00,63054.00,266777.00,3441.00,382632.00,327866.00,438491.00,250877.00,159568.00,30267.00,-2222.00,-110624.00,210639.00,2685.00,-48003.00,107866.00,-27892.00,-17947.00,-1499.00,-27539.00,-42040.00,53191.00,-59.00,27370.00,24863.00,2507.00,0.00,6143.00,-20724.00,10683.00,137702.00,25726.00,7031.00,321264.00,5597.00,310782.00,273907.00,18067.00,1771.00,15799.00,1238.00,4113.00,772.00,54765.00
2004:Q3,2527613.00,274155.00,2253458.00,2162429.00,91030.00,61.00,-19443.00,62823.00,272367.00,-8777.00,454500.00,402304.00,446504.00,253824.00,164044.00,30813.00,-2176.00,-44200.00,205070.00,975.00,-31413.00,87250.00,-58764.00,56705.00,359.00,-44285.00,78379.00,34682.00,-12430.00,-8887.00,-11282.00,2395.00,0.00,-74486.00,13705.00,9361.00,173948.00,19740.00,16936.00,249270.00,1426.00,243399.00,225898.00,50335.00,-27865.00,-6207.00,1238.00,4113.00,332.00,52196.00
2004:Q4,2580571.00,269455.00,2311116.00,2202443.00,108673.00,-231.00,-15794.00,64859.00,276595.00,3324.00,462366.00,567894.00,456002.00,257770.00,168798.00,31530.00,-2096.00,111892.00,500882.00,2900.00,44464.00,95664.00,30542.00,122506.00,5344.00,47137.00,95138.00,37523.00,-62636.00,68336.00,65276.00,3060.00,0.00,-113171.00,59152.00,7575.00,145793.00,15787.00,21334.00,388990.00,4077.00,380335.00,260854.00,55244.00,8806.00,54193.00,1238.00,4112.00,466.00,-105529.00
2005:Q1,2589764.00,241247.00,2348517.00,2228094.00,120422.00,-275.00,22156.00,63804.00,281234.00,3627.00,439401.00,448169.00,463328.00,259160.00,175745.00,30764.00,-2340.00,-15159.00,180421.00,5638.00,-15367.00,130650.00,-34805.00,-8665.00,2431.00,-31773.00,-14788.00,20136.00,15329.00,-8803.00,-11933.00,3130.00,0.00,-87965.00,51865.00,3591.00,140921.00,-3439.00,6800.00,195580.00,3102.00,188931.00,214871.00,-15145.00,-14317.00,1519.00,2003.00,3259.00,288.00,-8767.00
2005:Q2,2629641.00,376940.00,2252701.00,2273112.00,-20411.00,487.00,22314.00,67706.00,286616.00,3459.00,308625.00,379083.00,477080.00,266179.00,181993.00,31168.00,-2260.00,-97997.00,227332.00,-2853.00,-39037.00,119442.00,-6703.00,50638.00,3559.00,-43315.00,69891.00,43066.00,-22563.00,13430.00,10661.00,2769.00,0.00,-83188.00,37697.00,-659.00,146445.00,-10099.00,2218.00,325329.00,2267.00,319077.00,281867.00,27415.00,9843.00,-1975.00,1927.00,3260.00,725.00,-70458.00
2005:Q3,2674514.00,302807.00,2371707.00,2315088.00,56618.00,-746.00,-17292.00,65378.00,293233.00,-29138.00,460913.00,295800.00,486022.00,267303.00,188973.00,31978.00,-2232.00,-190223.00,157111.00,2035.00,-74773.00,174271.00,19825.00,-34387.00,3721.00,-15518.00,-13196.00,19426.00,-28820.00,-4147.00,-5928.00,1781.00,0.00,-102809.00,50387.00,6923.00,122526.00,-23094.00,20355.00,347334.00,5689.00,339110.00,297204.00,45996.00,-69.00,-5948.00,1927.00,3259.00,-724.00,165113.00
2005:Q4,2720117.00,292233.00,2427884.00,2341403.00,86481.00,-267.00,-22517.00,55476.00,298070.00,157.00,462120.00,502889.00,481712.00,259603.00,192186.00,32177.00,-2254.00,21176.00,311982.00,-2737.00,15357.00,57233.00,65503.00,71220.00,4993.00,-41390.00,63563.00,30348.00,13706.00,-1397.00,-1831.00,434.00,0.00,-102040.00,52131.00,639.00,143594.00,-16194.00,28673.00,290806.00,3383.00,283514.00,259694.00,42170.00,4847.00,-25124.00,1927.00,3259.00,650.00,-40769.00
2006:Q1,2802619.00,265783.00,2536836.00,2378409.00,158427.00,-569.00,25707.00,63560.00,301913.00,5026.00,492599.00,534028.00,493742.00,269391.00,193575.00,33136.00,-2359.00,40286.00,351828.00,4032.00,6883.00,192822.00,3437.00,77275.00,3451.00,114580.00,-18841.00,-12001.00,-9914.00,24454.00,28249.00,-2342.00,-1453.00,-208376.00,99917.00,19879.00,121410.00,3978.00,6116.00,311542.00,2083.00,305942.00,305282.00,-28476.00,6785.00,17884.00,4467.00,3317.00,200.00,-41429.00
2006:Q2,2832557.00,456042.00,2376515.00,2412150.00,-35635.00,-125.00,22294.00,59064.00,306607.00,3787.00,303830.00,287890.00,484910.00,267916.00,185428.00,34024.00,-2456.00,-197020.00,159634.00,4787.00,-30797.00,78791.00,35922.00,17956.00,3997.00,-30966.00,-52028.00,55625.00,41328.00,37690.00,40834.00,-4506.00,1362.00,-134102.00,-6896.00,2376.00,148426.00,-480.00,5961.00,356654.00,8408.00,344698.00,301747.00,30726.00,11567.00,-3810.00,4468.00,3377.00,171.00,15940.00
2006:Q3,2860019.00,324608.00,2535411.00,2445496.00,89915.00,-548.00,-20907.00,58910.00,310654.00,3893.00,475944.00,247557.00,478101.00,270475.00,175491.00,34711.00,-2576.00,-230544.00,98603.00,-917.00,-30504.00,131337.00,21556.00,-90373.00,6025.00,-53189.00,36832.00,-3069.00,-76972.00,7096.00,8749.00,-6237.00,4584.00,-94415.00,3179.00,11366.00,135534.00,-54.00,4799.00,329147.00,62.00,325602.00,238905.00,61829.00,7783.00,12617.00,4468.00,3436.00,47.00,228387.00
2006:Q4,2898751.00,310626.00,2588125.00,2469437.00,118688.00,-534.00,-22510.00,58089.00,314621.00,3863.00,509511.00,468789.00,473397.00,272385.00,168237.00,35493.00,-2718.00,-4608.00,272852.00,-1803.00,14204.00,82561.00,156975.00,-125980.00,5572.00,-127553.00,-3725.00,17422.00,-17696.00,-2812.00,-260.00,-4047.00,1495.00,-58640.00,64574.00,13050.00,119125.00,-8937.00,20535.00,277460.00,5883.00,267929.00,151606.00,56028.00,18110.00,37718.00,4467.00,3498.00,150.00,40722.00
2007:Q1,2955149.00,296225.00,2658924.00,2504617.00,154307.00,-63.00,25397.00,58968.00,317513.00,688.00,504640.00,561538.00,467968.00,274800.00,158653.00,37148.00,-2633.00,93571.00,281542.00,3588.00,7852.00,196718.00,-1028.00,-20376.00,2751.00,-13980.00,59056.00,17607.00,-85810.00,42974.00,43710.00,-3698.00,2962.00,-168243.00,110539.00,1400.00,112617.00,-10976.00,6477.00,187971.00,2564.00,181298.00,217324.00,-16449.00,-10405.00,-12489.00,3317.00,3560.00,549.00,-56899.00
2007:Q2,2987126.00,501187.00,2485939.00,2536184.00,-50246.00,-212.00,24299.00,59099.00,320779.00,1198.00,303924.00,159277.00,464497.00,277514.00,151763.00,38003.00,-2783.00,-305220.00,-2623.00,6395.00,-60949.00,55090.00,53895.00,-50999.00,6362.00,-28647.00,25253.00,39109.00,-93076.00,62402.00,66466.00,-4025.00,-39.00,-256759.00,55346.00,5372.00,133937.00,-11611.00,5258.00,302597.00,7328.00,291616.00,205995.00,36926.00,-10818.00,56197.00,3316.00,3623.00,30.00,144647.00
2007:Q3,3011856.00,357111.00,2654745.00,2564689.00,90056.00,-533.00,-21449.00,57637.00,324175.00,1044.00,491740.00,706936.00,456766.00,278743.00,141916.00,38976.00,-2868.00,250170.00,503244.00,4914.00,-86836.00,122548.00,79241.00,399258.00,-15126.00,18750.00,176395.00,-9964.00,229203.00,2389.00,1164.00,-2746.00,3971.00,-157531.00,24964.00,-3978.00,115000.00,-10914.00,14189.00,253074.00,1548.00,247371.00,192665.00,76079.00,11452.00,-36141.00,3316.00,3688.00,467.00,-215196.00
2007:Q4,3046051.00,338671.00,2707380.00,2591693.00,115687.00,-321.00,-23518.00,55435.00,326776.00,3884.00,517210.00,670824.00,445495.00,278711.00,129932.00,39741.00,-2890.00,225330.00,444642.00,2879.00,64905.00,108168.00,106499.00,156697.00,-4152.00,-17311.00,60562.00,-21896.00,139494.00,111940.00,113551.00,-2413.00,802.00,-319955.00,66928.00,5656.00,133988.00,-13177.00,20113.00,219312.00,11040.00,204521.00,117440.00,54060.00,629.00,29076.00,3316.00,3754.00,-3.00,-153614.00
2008:Q1,3091746.00,296878.00,2794868.00,2608263.00,186605.00,-762.00,26779.00,48786.00,327497.00,3559.00,531788.00,739577.00,425813.00,272887.00,116786.00,38911.00,-2771.00,313765.00,466272.00,-3657.00,15329.00,184343.00,111287.00,15698.00,-12734.00,68696.00,-5374.00,-17710.00,-17180.00,130605.00,128876.00,-1912.00,3641.00,-74320.00,37842.00,8664.00,113526.00,-86201.00,13156.00,152507.00,3017.00,142607.00,101034.00,-7414.00,8945.00,40800.00,-758.00,5551.00,1332.00,-207790.00
2008:Q2,3180099.00,531394.00,2648705.00,2635512.00,13193.00,-257.00,25027.00,43087.00,330093.00,4368.00,356721.00,578744.00,417394.00,269934.00,111044.00,39162.00,-2746.00,161350.00,117394.00,-5557.00,-1210.00,-63763.00,-64178.00,157922.00,-32169.00,62578.00,48166.00,34231.00,45116.00,-13543.00,-20903.00,7259.00,101.00,-32675.00,87008.00,10216.00,113955.00,-78237.00,7456.00,-43956.00,10493.00,-60398.00,29075.00,18359.00,-34951.00,-72123.00,-758.00,5551.00,398.00,-222023.00
2008:Q3,3133886.00,360569.00,2773317.00,2643046.00,130271.00,-595.00,-22615.00,32632.00,330881.00,-5812.00,521616.00,776344.00,401679.00,260936.00,104467.00,39013.00,-2737.00,374665.00,546660.00,-7982.00,-26407.00,154804.00,52270.00,306869.00,-41593.00,31505.00,198682.00,-11110.00,129385.00,16960.00,5442.00,8431.00,3087.00,-26870.00,-36846.00,20523.00,152273.00,-76381.00,17447.00,171995.00,-2367.00,168987.00,9842.00,23294.00,24762.00,111847.00,-758.00,5551.00,-176.00,-254729.00
2008:Q4,3096497.00,318965.00,2777532.00,2570888.00,206644.00,-545.00,-24366.00,10058.00,331982.00,5551.00,566954.00,782064.00,368706.00,240396.00,92990.00,38064.00,-2745.00,413358.00,159124.00,-634.00,188923.00,-17115.00,135143.00,228819.00,-14832.00,3837.00,47833.00,46281.00,145700.00,-278474.00,-280816.00,2785.00,-443.00,-74384.00,-116608.00,28112.00,113547.00,-65254.00,17049.00,-254234.00,-491.00,-260926.00,-31103.00,65.00,5880.00,-235010.00,-758.00,5551.00,1632.00,-215110.00
2009:Q1,3015443.00,234568.00,2780875.00,2548771.00,232104.00,213.00,27851.00,9871.00,330728.00,3944.00,541121.00,714947.00,358664.00,240025.00,83136.00,38077.00,-2575.00,356283.00,303607.00,-4377.00,-3268.00,58256.00,-26032.00,187516.00,-400.00,266230.00,-267155.00,52493.00,136348.00,-69452.00,-75724.00,4817.00,1455.00,70674.00,-795.00,15899.00,104240.00,-29233.00,178.00,-52676.00,482.00,-63001.00,48739.00,-65554.00,-16639.00,-30220.00,673.00,10356.00,-513.00,-173826.00
2009:Q2,3029436.00,340025.00,2689410.00,2551346.00,138064.00,-604.00,22366.00,8411.00,329564.00,3450.00,449619.00,295612.00,349973.00,238303.00,76995.00,37134.00,-2459.00,-54361.00,-23296.00,72.00,56548.00,-47476.00,-70699.00,-243449.00,9500.00,-19717.00,-299187.00,28343.00,37612.00,11642.00,9900.00,4596.00,-2854.00,38559.00,122045.00,-3309.00,136058.00,-28601.00,5314.00,31065.00,3748.00,18625.00,20344.00,-35166.00,18775.00,13828.00,844.00,10356.00,-1664.00,154007.00
2009:Q3,3016694.00,305034.00,2711660.00,2580647.00,131013.00,-732.00,-22554.00,17649.00,329434.00,-22641.00,522559.00,395276.00,362291.00,248043.00,80160.00,36454.00,-2366.00,32985.00,105153.00,428.00,-4819.00,-27326.00,-125149.00,83892.00,8342.00,178616.00,-40232.00,22280.00,-85114.00,29060.00,25609.00,4188.00,-737.00,-56032.00,105968.00,-4357.00,121476.00,-28086.00,10098.00,72168.00,1786.00,60415.00,4525.00,9846.00,19946.00,25125.00,973.00,10356.00,-389.00,127283.00
2009:Q4,3033219.00,272635.00,2760583.00,2594346.00,166238.00,-120.00,-22705.00,14324.00,329771.00,-13141.00,546059.00,582576.00,358344.00,244448.00,80759.00,35431.00,-2295.00,224233.00,278954.00,-3291.00,52231.00,120095.00,-45887.00,-27313.00,-750.00,81755.00,-101600.00,50105.00,-56823.00,-839.00,-757.00,4176.00,-4258.00,-66470.00,106567.00,7558.00,138635.00,-21665.00,19333.00,54721.00,823.00,45904.00,12369.00,-3721.00,6257.00,29928.00,1071.00,10356.00,-2362.00,-36518.00
2010:Q1,3058707.00,253818.00,2804890.00,2614766.00,190124.00,-889.00,22953.00,14972.00,328525.00,-13994.00,523773.00,652709.00,355455.00,244094.00,80080.00,33506.00,-2225.00,297254.00,173217.00,-4252.00,-58939.00,82173.00,-114385.00,74861.00,-1030.00,140784.00,33378.00,34110.00,-132381.00,3154.00,-1756.00,3004.00,1906.00,-107202.00,108724.00,-1771.00,152711.00,45509.00,-7366.00,-124037.00,1445.00,-120639.00,-84249.00,-65444.00,34539.00,-6051.00,566.00,-7348.00,2505.00,-128936.00
2010:Q2,3103339.00,346174.00,2757165.00,2635819.00,121347.00,-436.00,22935.00,20345.00,328217.00,-2595.00,449132.00,537634.00,364804.00,249842.00,83661.00,33440.00,-2138.00,172830.00,169751.00,2869.00,-1542.00,-22644.00,-57195.00,31750.00,-1059.00,222475.00,-94470.00,6010.00,-101206.00,2469.00,2842.00,1310.00,-1683.00,-18122.00,33652.00,1565.00,154001.00,41429.00,1518.00,-3079.00,-2051.00,5425.00,-17802.00,-14686.00,15967.00,21035.00,911.00,-7347.00,894.00,-88502.00
2010:Q3,3135971.00,321161.00,2814811.00,2658632.00,156179.00,-1082.00,-20584.00,22628.00,328313.00,838.00,525783.00,479932.00,359993.00,252283.00,76332.00,33454.00,-2076.00,119939.00,119934.00,2534.00,6105.00,74000.00,-14111.00,-192459.00,450.00,21182.00,10121.00,-9383.00,-214829.00,9638.00,13404.00,1688.00,-5454.00,-24576.00,40429.00,8787.00,166047.00,38992.00,4547.00,-5.00,-2694.00,12940.00,-38691.00,25357.00,7643.00,17819.00,812.00,-7348.00,-2903.00,45851.00
2010:Q4,3179104.00,318100.00,2861004.00,2698647.00,162358.00,-821.00,-20379.00,28922.00,328923.00,-4836.00,544597.00,613377.00,368647.00,258784.00,78215.00,33688.00,-2039.00,244729.00,285510.00,3396.00,93398.00,31224.00,2292.00,-10524.00,138.00,-65947.00,55007.00,37613.00,-37335.00,705.00,8411.00,-1734.00,-5972.00,-75189.00,31456.00,-3734.00,161529.00,41336.00,9621.00,40781.00,1842.00,44138.00,-19801.00,26639.00,-8008.00,44833.00,475.00,-7348.00,2149.00,-68780.00
2011:Q1,3269408.00,295591.00,2973816.00,2730950.00,242866.00,-755.00,27450.00,30731.00,330957.00,811.00,575538.00,642977.00,370003.00,261949.00,78003.00,32114.00,-2062.00,272974.00,260647.00,2337.00,13093.00,93525.00,-31331.00,-53954.00,1475.00,-148777.00,177354.00,5227.00,-89233.00,5758.00,5617.00,1369.00,-1228.00,-40176.00,79614.00,10291.00,121670.00,54535.00,5285.00,-12327.00,-127.00,-12879.00,-15331.00,-18007.00,-16006.00,37782.00,-1317.00,306.00,373.00,-67439.00
2011:Q2,3298693.00,440090.00,2858603.00,2763086.00,95517.00,-510.00,21142.00,28119.00,332641.00,367.00,434258.00,746441.00,370999.00,261259.00,79248.00,32475.00,-1983.00,375442.00,324698.00,-4312.00,56283.00,157072.00,-11226.00,-94166.00,-992.00,-117678.00,-9816.00,-10850.00,45170.00,46895.00,47244.00,735.00,-1084.00,-78850.00,56399.00,13634.00,121403.00,56068.00,5498.00,-50744.00,-1172.00,-50357.00,-19106.00,25082.00,-52062.00,-2362.00,-1909.00,305.00,480.00,-312183.00
2011:Q3,3336824.00,364726.00,2972097.00,2789508.00,182590.00,-540.00,-18399.00,27791.00,335567.00,-233.00,564040.00,978231.00,375865.00,263960.00,80813.00,33013.00,-1921.00,602366.00,558748.00,-914.00,130238.00,986.00,16231.00,209617.00,-1543.00,60897.00,13315.00,-9114.00,146062.00,9949.00,8495.00,2355.00,-901.00,-48030.00,-3027.00,31237.00,131632.00,58884.00,21945.00,-43618.00,-4938.00,-37740.00,-16055.00,49590.00,-9396.00,-60004.00,-1875.00,306.00,-1246.00,-414192.00
2011:Q4,3349596.00,352758.00,2996838.00,2807681.00,189157.00,-595.00,-25783.00,32343.00,337317.00,1082.00,582923.00,662057.00,384423.00,270066.00,83074.00,33160.00,-1876.00,277634.00,322567.00,-7022.00,100587.00,118414.00,5866.00,10365.00,-704.00,19834.00,-92507.00,-743.00,84485.00,-63377.00,-63291.00,954.00,-1040.00,-86088.00,15363.00,15220.00,122545.00,62056.00,28639.00,44933.00,-1200.00,45901.00,-17272.00,54399.00,22580.00,-12796.00,-1010.00,305.00,-73.00,-79134.00
2012:Q1,3415600.00,282631.00,3132969.00,2840503.00,292466.00,-781.00,37391.00,41635.00,337480.00,1623.00,631786.00,574716.00,400241.00,279277.00,87892.00,35002.00,-1930.00,174475.00,187219.00,-1103.00,33296.00,135871.00,-57707.00,-133717.00,503.00,26009.00,-58948.00,-26207.00,-75074.00,5373.00,11717.00,-3307.00,-3037.00,-82136.00,124266.00,-15569.00,156296.00,32044.00,-9695.00,12744.00,-1759.00,11673.00,-22541.00,-10723.00,17834.00,28557.00,-1454.00,1000.00,1830.00,57069.00
2012:Q2,3453520.00,460650.00,2992870.00,2853901.00,138969.00,-444.00,20228.00,39975.00,340446.00,1999.00,496718.00,745204.00,402084.00,279944.00,89219.00,34877.00,-1955.00,343120.00,406252.00,-5560.00,20221.00,71145.00,-26964.00,203500.00,-647.00,132655.00,29187.00,1684.00,40621.00,11640.00,15969.00,-3802.00,-527.00,-12190.00,55634.00,-18785.00,91042.00,22268.00,-5699.00,63132.00,-4443.00,64716.00,-17609.00,51354.00,55586.00,-23408.00,-1207.00,1000.00,1859.00,-248486.00
2012:Q3,3466781.00,381105.00,3085676.00,2869223.00,216453.00,-650.00,-22785.00,41239.00,343262.00,2632.00,620457.00,545306.00,407832.00,282928.00,92438.00,34448.00,-1981.00,137474.00,206054.00,1340.00,-3105.00,42116.00,22114.00,-82383.00,-95.00,-49114.00,39424.00,-47049.00,-25549.00,1725.00,8451.00,-3250.00,-3476.00,11673.00,75025.00,-2162.00,123521.00,19793.00,-3603.00,68580.00,-3417.00,70594.00,-9376.00,59847.00,-4434.00,25336.00,-779.00,1000.00,403.00,75150.00
